date,BTC Market Cap,ETH Market Cap,Top 10 (Without BTC & ETH),Others,All
2024-01-22,774027001808.2355,277624426777.4941,281835983783.9625,346293721966.3079,1679781134335.9998
2024-01-23,779421973761.9889,269027461237.94525,280132144891.01685,342927862669.049,1671509442560.0
2024-01-24,786523061685.68,268590831972.5674,282013781398.4511,254957771599.3015,1592085446656.0
2024-01-25,783110213388.7078,266611769976.2501,280156441259.6549,254965818319.3872,1584844242944.0
2024-01-26,821346015300.7198,272776735451.72607,290882623793.13544,214142100398.4187,1599147474944.0
2024-01-27,826528882582.4086,272725720106.07526,294447809864.3076,193019043575.2085,1586721456128.0
2024-01-28,824532296431.7883,271357338651.10834,290156827218.3226,277451597474.7808,1663498059776.0
2024-01-29,848870789231.0281,278428670279.9007,296814361633.048,249298917928.0232,1673412739071.9998
2024-01-30,842615904302.2478,282150116496.7058,294885241117.408,229308160547.6384,1648959422464.0
2024-01-31,835595536620.4863,274491363873.3117,289657045176.7735,298296697913.4285,1698040643584.0
2024-02-01,844869864225.6302,276830098216.2875,291000991280.1065,281095316357.9758,1693796270080.0
2024-02-02,846294461390.8424,277174024834.6374,293947550908.4645,246999919858.0557,1664415956992.0
2024-02-03,843403848833.9985,275937159047.26434,292835036728.17535,269308108222.5618,1681484152832.0
2024-02-04,835099599456.233,275009415440.14856,290516560210.3912,287515069245.2273,1688140644352.0
2024-02-05,836755083833.1677,276254347437.6712,289981951242.3755,274250493966.7856,1677241876480.0
2024-02-06,845232782998.3018,285088928365.5444,291839865932.2891,244345240239.8647,1666506817536.0
2024-02-07,869377339399.7446,291292087074.47345,296092467333.7885,213596081231.9934,1670357975040.0
2024-02-08,889212944231.0344,290865419407.2637,300023072385.5222,212220667272.1797,1692322103296.0
2024-02-09,925110001845.4032,299030593689.3428,305348881430.0272,204422558363.2268,1733912035328.0002
2024-02-10,936749922144.106,300377397388.8682,307356032622.2489,214151221668.7769,1758634573824.0
2024-02-11,945844024920.3496,301060188701.3278,306057064071.3578,264889397506.9648,1817850675200.0
2024-02-12,981125405778.3348,319262539349.02264,312213208373.751,216451983394.8916,1829053136896.0
2024-02-13,976008239526.1887,317520601813.57245,310590584942.3125,234153839381.9263,1838273265664.0
2024-02-14,1017490049899.4435,334152300808.6692,318658621557.9688,236783782677.9185,1907084754944.0
2024-02-15,1019939579390.9594,339434663776.70984,323622377244.042,215497282436.2888,1898493902848.0
2024-02-16,1024833849964.0243,337270192400.56335,322672689693.6901,288633076325.7222,1973409808384.0
2024-02-17,1014652570419.3721,334893733751.7888,320053144174.5984,319880180454.2407,1989479628800.0
2024-02-18,1022551377027.2567,345508866824.7549,322731565017.5587,302164373658.4297,1992956182528.0
2024-02-19,1016911276864.2546,354219042805.03625,323938639508.9425,281584750133.7666,1976653709312.0
2024-02-20,1026819784536.9025,362199546637.3155,323127484899.6258,293066040246.1562,2005212856320.0
2024-02-21,1015832435550.9921,356732702503.1612,322604698649.8477,324030499167.999,2019200335872.0
2024-02-22,1007683583649.794,357175000244.5513,321084900855.4574,346489224882.1973,2032432709632.0
2024-02-23,997902293808.0304,351511591044.765,318317564112.3906,339767958394.814,2007499407360.0
2024-02-24,1012582403676.8044,359455962804.6198,323055232977.7826,302991561500.7932,1998085160960.0002
2024-02-25,1015968981540.994,373892822555.74896,324733369960.06604,266301204823.191,1980896378880.0
2024-02-26,1070125000192.8116,381645755089.7988,332652258499.7797,233684443753.6099,2018107457536.0
2024-02-27,1120653735132.8916,389907939838.2339,334641824385.7969,193833928355.0776,2039037427712.0
2024-02-28,1227925950333.9304,406365769517.147,344683783293.2993,139896044759.6233,2118871547904.0
2024-02-29,1205393215517.3882,402572572178.8151,347861699773.6165,228659096850.1802,2184486584320.0
2024-03-01,1228443702714.3926,413013404623.3919,952647004609.7983,-266853380939.583,2327250731008.0
2024-03-02,1218883634584.7751,411073002878.4937,362390812285.6943,315684193899.0369,2308031643648.0
2024-03-03,1236608141421.6772,418451799267.25793,363997795474.42255,963721029148.6425,2982778765312.0
2024-03-04,1341863010250.571,436102441578.5701,374617442987.4443,232199531295.4146,2384782426112.0
2024-03-05,1260280873642.64,428911519077.253,357961852788.0142,362262376572.0928,2409416622080.0
2024-03-06,1299026901785.4246,458947304307.0184,370965597022.1754,429648551445.3816,2558588354560.0
2024-03-07,1317188686709.6606,464804423969.0064,386146557946.8013,267334591342.5317,2435474259968.0
2024-03-08,1342562913919.432,467698734081.63403,389452875686.2152,339305567704.7188,2539020091392.0
2024-03-09,1346142095842.3835,470274257578.17017,393421437482.686,379958282568.7603,2589796073472.0
2024-03-10,1356353801272.3245,466629247803.76556,396235664138.0509,408322688385.859,2627541401600.0
2024-03-11,1417956075532.3013,488713061377.13654,409244557478.4636,331327828812.0986,2647241523200.0
2024-03-12,1404298907375.4324,477810072149.90546,514211036354.50867,860718953910.6536,3257038969790.5
2024-03-13,1436056716498.925,480738957081.7844,520914420975.1743,884771172687.2961,3322481267243.1797
2024-03-14,1404322863727.6228,466268154291.4563,429146816855.1382,444920068741.7827,2744657903616.0
2024-03-15,1366758504319.4512,449283917980.024,429058323528.8803,560872901531.6445,2805973647360.0
2024-03-16,1285582587205.7185,423340013343.38654,412904847080.09174,632630185138.8032,2754457632768.0
2024-03-17,1342165835069.7695,436893636875.78015,424619717905.00256,474450498725.4478,2678129688576.0
2024-03-18,1330451461223.186,422991187917.7049,421016730835.6581,347174797047.451,2521634177024.0
2024-03-19,1220332301087.7563,380248668091.171,390990222365.8102,632517249287.2625,2624088440832.0
2024-03-20,1335925898938.4478,422949510651.7729,416722937422.2852,401583357179.4941,2577181704192.0
2024-03-21,1287499360037.4868,419247117041.26086,412392402065.2483,245276268888.004,2364415148032.0
2024-03-22,1251793095609.3884,399613561130.0623,406391945615.8843,528195334540.665,2585993936896.0
2024-03-23,1260860901356.2417,401048815027.1686,407992246459.5191,451896316325.0706,2521798279168.0
2024-03-24,1323471062239.0103,414914592876.8891,420024949282.1257,298868531345.9749,2457279135744.0
2024-03-25,1373744911384.1504,430636444770.4555,426772447336.2561,243508887325.138,2474662690816.0005
2024-03-26,1376864122209.018,430979825931.4338,428253063329.8045,343049199857.7437,2579146211328.0
2024-03-27,1361550622870.4265,419728542146.1617,422542448162.2253,462132535173.1865,2665954148352.0
2024-03-28,1392119066398.3652,427893699571.7381,432693645373.8103,421631626416.0864,2674338037760.0
2024-03-29,1375642536024.5193,422206723546.3251,438630069885.2096,397206727503.946,2633686056959.9995
2024-03-30,1370548129490.87,421171958665.0856,433856296005.167,465019562334.8774,2690595946496.0
2024-03-31,1402584506946.0154,437932501394.5494,443392914871.2067,392514780788.2285,2676424704000.0
2024-04-01,1372514330703.8706,421216907985.70624,429285314507.0165,436491212051.4067,2659507765248.0
2024-04-02,1288730832511.9802,393791096982.5976,412095354568.8385,634422342176.5837,2729039626240.0
2024-04-03,1300907812932.081,398217706087.1668,414881250872.7175,536802008860.0347,2650808778752.0
2024-04-04,1348261203374.597,400060029954.2268,421008993972.9552,330717177754.221,2500047405056.0
2024-04-05,1336491026059.238,398930465944.164,415308408502.389,359542169126.209,2510272069632.0
2024-04-06,1356356358361.5005,403094752282.9789,420460943354.5914,396773673744.9292,2576685727744.0
2024-04-07,1365473526957.72,414423018362.08386,423600627680.0131,345113194488.183,2548610367488.0
2024-04-08,1409720831805.2695,443711903717.95605,429212343349.2605,306811518119.514,2589456596992.0005
2024-04-09,1358893158953.2134,420332319601.5837,419396933682.6155,417612718642.5874,2616235130880.0
2024-04-10,1387768286187.231,425139585215.4181,426149539938.1702,471792042739.1807,2710849454080.0
2024-04-11,1379450447076.9902,421065986274.8151,423862523564.8667,383119963019.328,2607498919936.0
2024-04-12,1324468093644.588,390060790364.91907,403073790695.93823,528867096558.5547,2646469771264.0
2024-04-13,1270357233410.3467,363845201317.9526,381666691063.9102,611778181983.7905,2627647307776.0
2024-04-14,1293721990464.2988,379386328205.713,391929432437.5798,411054410940.4084,2476092162048.0
2024-04-15,1247896318461.8013,372472685751.4335,382497036088.2362,334867304978.529,2337733345280.0
2024-04-16,1254878450456.9949,370398063687.52704,378532608506.9871,403598952100.491,2407408074752.0
2024-04-17,1206358204523.295,358393130480.8183,374094911321.9131,393638713929.9736,2332484960256.0
2024-04-18,1249731255698.8684,368198062461.61163,384486293846.441,330321268633.079,2332736880640.0
2024-04-19,1259098602789.7754,367915247282.93933,388027291954.0646,242873549557.2207,2257914691584.0
2024-04-20,1279310608734.5603,379125870888.03064,398610744558.8314,275484397706.5776,2332531621888.0
2024-04-21,1278892108585.8728,377997772128.96173,397737926328.0685,292638929085.097,2347266736128.0
2024-04-22,1316752651361.5554,384418723785.85754,1130911414385.869,-421138130077.2817,2410944659456.0005
2024-04-23,1307196361053.3096,392876013253.124,448425962541.5387,821039779550.3931,2969538116398.365
2024-04-24,1264610341131.6165,382903616368.9631,435833793989.7521,791480791218.4944,2874828542708.826
2024-04-25,1269742902924.7444,385399760737.758,399516987387.4363,410170804758.0613,2464830455808.0
2024-04-26,1255761683387.125,382145984487.5601,393510486215.6323,362902643605.6826,2394320797696.0
2024-04-27,1249521907246.7383,397240437900.2557,395154985534.1159,360709499654.8901,2402626830336.0
2024-04-28,1240317816178.6458,397888398913.2255,393011401377.5727,339315448234.556,2370533064704.0
2024-04-29,1257453659989.7563,392610080244.76013,391736867583.77,343916099509.7136,2385716707328.0
2024-04-30,1195527041699.2468,368076585903.349,416211550286.5574,742928230316.7195,2722743408205.8726
2024-05-01,1148229872123.8774,363034268523.16455,405822632747.4026,707410264146.9119,2624497037541.3564
2024-05-02,1164566195267.8066,358908145182.5759,382911137889.8638,355525336379.7537,2261910814720.0
2024-05-03,1238827524255.6228,372835300245.94305,394204312541.6032,206024505324.831,2211891642368.0
2024-05-04,1258014320240.3691,374366310228.6923,397223357710.1776,202005601580.761,2231609589760.0
2024-05-05,1260574534335.2996,376680935964.21436,398107637824.436,311112477412.05,2346475585536.0
2024-05-06,1244560651075.0273,368085951660.3114,399660600267.3359,359565155397.3254,2371872358400.0
2024-05-07,1229778665649.6125,362019922795.4312,393932379544.0452,394176366154.9111,2379907334144.0
2024-05-08,1204093394257.1587,356993305591.6248,390796867374.2285,400774946696.988,2352658513920.0
2024-05-09,1241784343782.0627,364623288800.4498,399334808183.3685,316466474690.119,2322208915456.0005
2024-05-10,1199475634700.3018,349816757404.1646,390992348482.234,339192343573.2996,2279477084160.0
2024-05-11,1198306155342.6104,349810540766.0918,391381753859.4685,406212723663.8293,2345711173632.0
2024-05-12,1210766260843.7021,351883985691.5912,389987125950.8571,318951274425.8496,2271588646912.0
2024-05-13,1238794808998.009,354116989957.70685,392697357828.1861,282818033488.0981,2268427190272.0
2024-05-14,1212761076207.4324,346105489795.50305,384871875088.0046,336684720765.06,2280423161856.0
2024-05-15,1306120651045.0615,364598958429.32446,400011193062.4786,243967949463.1355,2314698752000.0
2024-05-16,1285044900074.3928,353710479999.81683,396951701965.7352,228699867848.0552,2264406949888.0
2024-05-17,1320754396327.8445,371783086869.7218,407083382141.0494,315088444101.3843,2414709309440.0
2024-05-18,1319609536997.9102,375277493717.65375,408179846766.4361,270985732566.0,2374052610048.0
2024-05-19,1306115277671.0173,369122868545.12836,404116878717.2021,367360756186.6523,2446715781120.0
2024-05-20,1406253837015.8286,438929510392.85956,425503381470.87726,179531820368.4346,2450218549248.0
2024-05-21,1382229853268.9607,455524964843.1606,426067750311.8057,151795594264.073,2415618162688.0
2024-05-22,1362252690237.9019,449197142663.7491,423188980655.3495,403451786890.9995,2638090600448.0
2024-05-23,1338580400652.7468,453312310671.9492,418939188310.3704,420292224012.9336,2631124123648.0
2024-05-24,1351189372387.0906,448044908258.9178,416298756270.3144,381404887691.6772,2596937924608.0
2024-05-25,1364853422786.2778,450417394320.10187,418889518819.3903,332408468426.23,2566568804352.0
2024-05-26,1350215584371.573,459577884371.175,414675111397.8233,348543199443.4287,2573011779584.0
2024-05-27,1366800054316.8167,467765469305.4608,419768480433.3205,340507554984.402,2594841559039.9995
2024-05-28,1347025847902.5083,461673225343.9064,418731154432.4857,355675406625.0996,2583105634304.0
2024-05-29,1331105311189.7268,452487626328.8398,415848959345.3824,421425318496.051,2620867215360.0
2024-05-30,1347341026467.17,450300340412.0139,414492318294.4367,377640630346.3794,2589774315520.0
2024-05-31,1330051864393.0483,452042351116.70984,413722612848.4165,361251615289.8254,2557068443648.0
2024-06-01,1334132105205.2776,458146902938.57837,415704375046.162,358863818089.982,2566847201280.0
2024-06-02,1335229336325.8276,454510041174.22034,413880705180.93353,345556253703.0186,2549176336384.0
2024-06-03,1355849156143.6416,452487577871.01447,419018057002.0489,328882656151.295,2556237447168.0
2024-06-04,1390409453649.7869,458030141243.2361,432671608994.4458,272833007568.5312,2553944211456.0
2024-06-05,1400793297974.3406,464262422666.422,436501460826.5821,276912174052.6553,2578469355520.0
2024-06-06,1394645994549.6733,458062541162.7281,435594961367.456,353835393160.1426,2642138890240.0
2024-06-07,1367153664914.951,442239431731.4544,423387990084.2142,435014623221.3804,2667795709952.0
2024-06-08,1366608536302.194,442636968194.48016,420217282910.5162,420264647344.8096,2649727434752.0
2024-06-09,1372538147990.2988,445187936222.8635,421366036147.0071,335652693207.8306,2574744813568.0
2024-06-10,1369184726318.0156,440336266887.86096,411144027023.2664,341864669370.857,2562529689600.0
2024-06-11,1327432924756.855,420403721034.88916,399716200805.3232,429372218618.9326,2576925065216.0
2024-06-12,1344847693313.0762,427738917041.4148,407930287089.1147,372710612316.3943,2553227509760.0
2024-06-13,1315796425692.6467,416634956400.74,399698752459.8801,336132834790.7332,2468262969344.0
2024-06-14,1302154196007.455,418434361336.6624,398508500617.6748,394553261398.2078,2513650319360.0
2024-06-15,1305470007778.4663,428610029551.83167,401585428254.5577,312614004495.1443,2448279470080.0
2024-06-16,1313549181579.528,434983719700.1867,405053409231.1867,277677916817.0986,2431264227328.0
2024-06-17,1310810030949.5234,421960674974.18536,398707142510.6632,317966851725.628,2449444700160.0
2024-06-18,1283521028808.1162,425540328973.64026,390487186732.83057,370300133885.413,2469848678400.0
2024-06-19,1280697161055.6716,435124746353.66754,392047729902.76825,322454279487.8926,2430323916800.0
