time,inflow,outflow,netflow
2024-03-13,2986619634.6958847,2439325640.4466085,547293994.2492762
2024-03-14,2926576466.9676943,3066201595.1026387,-139625128.13494444
2024-03-15,3457175020.5687265,3702553176.8757877,-245378156.3070612
2024-03-16,1223454992.1542726,1142453188.0035992,81001804.15067339
2024-03-17,1077625644.285106,1039187617.702635,38438026.582470894
2024-03-18,2330576778.3807817,2236421688.3392434,94155090.04153824
2024-03-19,3748823392.922293,3860706987.563417,-111883594.64112377
2024-03-20,3603303029.277485,3244014053.637103,359288975.6403818
2024-03-21,2618570468.0149927,2393522236.240326,225048231.7746668
2024-03-22,2296464913.17482,2298729135.302624,-2264222.1278042793
2024-03-23,658669215.2035521,644637770.5395193,14031444.664032817
2024-03-24,490661500.05302185,547526007.0231044,-56864506.97008258
2024-03-25,2477820737.174301,2290703484.5037317,187117252.67056942
2024-03-26,2253038163.541352,2594016108.840411,-340977945.2990594
2024-03-27,3028779476.5069137,3148368303.3891687,-119588826.88225508
2024-03-28,2440289244.945716,2432847883.122437,7441361.823278904
2024-03-29,1858951002.469074,1792689019.825219,66261982.643855095
2024-03-30,674253086.7026823,670164360.0220057,4088726.6806765795
2024-03-31,793659741.5548288,990947957.5686414,-197288216.01381266
2024-04-01,2867174176.142998,2871537547.2644672,-4363371.121469021
2024-04-02,3366874638.709952,3523779632.005811,-156904993.29585934
2024-04-03,2780744728.9027486,2602302057.843825,178442671.05892372
2024-04-04,2970935470.102892,2846670288.3668723,124265181.73601961
2024-04-05,2835218765.510125,3628681814.9364715,-793463049.4263463
2024-04-06,747502926.6414535,743291744.976533,4211181.664920449
2024-04-07,768595288.058431,699041088.8639473,69554199.19448376
2024-04-08,2702767259.0988374,2999994322.919995,-297227063.82115746
2024-04-09,2513467542.3644648,2648216846.805135,-134749304.44067
2024-04-10,1904252983.774251,1924521120.3053215,-20268136.53107047
2024-04-11,1781448715.349716,1720553461.6855419,60895253.66417408
2024-04-12,3242771778.888394,3507997513.210733,-265225734.32233906
2024-04-13,2111490367.6110501,2042892155.3535798,68598212.25747037
2024-04-14,1907752867.9342268,1466217381.066263,441535486.8679638
2024-04-15,2826744065.737393,2428302313.203408,398441752.53398514
2024-04-16,3008034754.0356855,3156910644.202979,-148875890.16729355
2024-04-17,2926480433.975628,2818887388.7581716,107593045.21745634
2024-04-18,2809071332.253496,2657179314.6070385,151892017.64645767
2024-04-19,3554081560.57766,4434056351.684117,-879974791.1064572
2024-04-20,706593482.2433019,840293646.7849165,-133700164.54161465
2024-04-21,727409992.2003211,769695452.8838243,-42285460.68350327
2024-04-22,2928294645.6773195,2713731333.1149783,214563312.5623412
2024-04-23,2340555896.0247846,2192158746.0407376,148397149.98404694
2024-04-24,2355952217.00115,2646651255.294523,-290699038.29337263
2024-04-25,1831023942.2207012,1798364443.0320194,32659499.18868184
2024-04-26,1748804690.3435042,1900948482.7925596,-152143792.44905543
2024-04-27,523738368.13947165,614476474.4898132,-90738106.35034156
2024-04-28,458150899.3759751,557229622.8300985,-99078723.45412344
2024-04-29,2092666132.0971537,2000457415.4674108,92208716.62974286
2024-04-30,3009318420.8404555,3037206600.070559,-27888179.230103493
2024-05-01,1969486558.973671,2035453260.6143572,-65966701.64068627
2024-05-02,2591324428.920712,2309902017.6112566,281422411.3094554
2024-05-03,2140805975.8486197,1937698001.6027088,203107974.24591088
2024-05-04,718390156.1873575,889148529.0075595,-170758372.820202
2024-05-05,472410375.872464,433004300.4505731,39406075.421890914
2024-05-06,1753001252.793459,2236000009.241715,-482998756.448256
2024-05-07,1392740643.3727071,1383434068.722404,9306574.650303125
2024-05-08,1516067548.450216,1597159924.002779,-81092375.55256295
2024-05-09,1351537373.2529597,1510025225.5478086,-158487852.29484892
2024-05-10,1366764235.5611439,1613039642.2782478,-246275406.71710396
2024-05-11,463293928.63884836,486699959.97703433,-23406031.338185966
2024-05-12,228734582.59875813,256223970.56469065,-27489387.96593252
2024-05-13,1487445831.027126,1559345095.0876648,-71899264.06053877
2024-05-14,1634690460.2147868,1636488278.4407432,-1797818.22595644
2024-05-15,2021822008.6875732,1746538446.5408826,275283562.1466906
2024-05-16,1901924818.244961,1621523642.6110492,280401175.63391185
2024-05-17,1838172266.9233515,1834271426.1808746,3900840.74247694
2024-05-18,746674499.4265221,779666839.9858845,-32992340.55936241
2024-05-19,538429520.3719411,441494998.9041989,96934521.4677422
2024-05-20,2412610905.7815013,2454038284.0358047,-41427378.254303455
2024-05-21,2968827667.5551243,4503286598.2531185,-1534458930.6979942
2024-05-22,1891564275.239316,2110135616.5482244,-218571341.30890846
2024-05-23,2607681709.7126102,2788610388.747045,-180928679.0344348
2024-05-24,2072228894.1210806,2075246905.5937119,-3018011.472631216
2024-05-25,506226555.8712941,537384377.4871742,-31157821.615880072
2024-05-26,646122778.6324097,776315340.4899788,-130192561.8575691
2024-05-27,1527713115.8169458,1476683390.114334,51029725.702611685
2024-05-28,2111175333.9459295,2417084250.0661135,-305908916.12018394
2024-05-29,2071421865.9363196,2021700520.5196407,49721345.416678905
2024-05-30,1954313696.033185,1856877551.875745,97436144.15743995
2024-05-31,1969263542.1013627,1927693786.7362177,41569755.36514497
2024-06-01,475700897.79066783,407858507.9541372,67842389.83653063
2024-06-02,532145363.1710087,502265382.9317473,29879980.23926139
2024-06-03,2003040571.8781562,1806006327.5777936,197034244.3003626
2024-06-04,1950891485.0330527,1916441081.5003026,34450403.53275013
2024-06-05,1985556616.7387462,1914230137.15046,71326479.58828616
2024-06-06,1952515733.2756815,1992848185.2966828,-40332452.02100134
2024-06-07,2087223183.5606358,2229667164.0693073,-142443980.50867152
2024-06-08,543989716.4251122,689734021.199012,-145744304.7738998
2024-06-09,458436081.72867274,444767753.5321616,13668328.19651115
2024-06-10,1453383814.4064186,1421230177.0312567,32153637.375161886
2024-06-11,2243095207.4649057,2208507762.033089,34587445.43181658
2024-06-12,2267442648.663672,2068582833.1029134,198859815.5607586
2024-06-13,1980205367.0939019,1962246250.0609577,17959117.032944202
2024-06-14,2154008646.5210843,2210657358.188443,-56648711.667358875
2024-06-15,595460962.0292495,705833557.2329048,-110372595.20365524
2024-06-16,442381438.6045493,496529698.88400555,-54148260.27945626
2024-06-17,1843708315.7448206,1809805394.2968771,33902921.44794345
2024-06-18,2256621348.9423943,2050960670.977595,205660677.96479917
2024-06-19,1018302311.312285,1240589642.1517494,-222287330.83946443
2024-06-20,1603809541.8746438,1752800550.20953,-148991008.3348863
2024-06-21,2016550272.7155848,2228563150.908669,-212012878.19308424
2024-06-22,388798032.78074735,448445212.5082358,-59647179.72748846
2024-06-23,461311961.28989524,456208325.6038939,5103635.68600136
2024-06-24,2556320687.5977564,2297315287.100779,259005400.49697733
2024-06-25,2632671965.455952,2688722194.046166,-56050228.590213776
2024-06-26,2173887634.8934155,2245660444.4099717,-71772809.51655626
2024-06-27,2302591789.359673,2545710701.2125993,-243118911.85292625
2024-06-28,2162591732.8260484,2349988619.0560365,-187396886.2299881
2024-06-29,642328497.8832891,617609659.6671234,24718838.21616566
2024-06-30,764986138.5630151,715926272.9287772,49059865.634237885
2024-07-01,2123049162.6284108,2259116573.393512,-136067410.76510096
2024-07-02,1911620017.2769525,1993634979.405884,-82014962.12893152
2024-07-03,2090588310.2943962,2071626231.9623294,18962078.332066774
2024-07-04,1677638728.5448914,1656381950.2738469,21256778.271044493
2024-07-05,3762959956.8830557,3513264081.480558,249695875.40249777
2024-07-06,743371508.481309,555629115.4554743,187742393.0258348
2024-07-07,462503533.75406563,443497743.0271768,19005790.726888835
2024-07-08,2181665289.64154,2073797171.8482118,107868117.79332829
2024-07-09,1776051362.4461517,1809186419.9524581,-33135057.50630641
2024-07-10,1665321143.293763,1676330920.3557637,-11009777.062000751
2024-07-11,1679657036.1726017,1843768616.8639495,-164111580.69134784
2024-07-12,1765993267.9056387,1749123049.4691427,16870218.43649602
2024-07-13,411496141.9824053,395828220.31582516,15667921.66658014
2024-07-14,485868743.61880696,501860938.3396277,-15992194.720820725
2024-07-15,2519136202.000725,2268814550.8267136,250321651.17401123
2024-07-16,2187011150.3919597,2137064484.471838,49946665.92012167
2024-07-17,2101475744.4621937,1907752953.9323413,193722790.5298524
2024-07-18,1712521161.7203362,1754304481.6015885,-41783319.88125229
2024-07-19,2439104387.2157545,2249114616.1170254,189989771.09872913
2024-07-20,807087095.974209,838935820.2339811,-31848724.25977218
2024-07-21,897136412.89624,736238870.3392991,160897542.5569409
2024-07-22,1734804600.1067083,1800955113.3434718,-66150513.23676348
2024-07-23,2969667480.790196,3039228256.774833,-69560775.98463726
2024-07-24,1936326921.7804408,1933268807.2615407,3058114.518900156
2024-07-25,1617965619.2686439,1808901772.2375581,-190936152.96891427
2024-07-26,1891957830.496355,1683824138.129053,208133692.36730194
2024-07-27,711709682.8640939,626495018.7123686,85214664.15172529
2024-07-28,286744035.1973582,268887018.97309446,17857016.224263728
2024-07-29,2123203107.311555,2245018165.9958572,-121815058.68430233
2024-07-30,1691278517.0042534,1741666524.9001966,-50388007.895943165
2024-07-31,1929126662.62384,2117900092.3448215,-188773429.72098136
2024-08-01,1904595972.2096066,2120325047.6237583,-215729075.41415167
2024-08-02,1699469613.6786265,1970662493.3008416,-271192879.62221503
2024-08-03,845359759.864944,918972175.068914,-73612415.20397007
2024-08-04,1001060235.8741655,1073788968.836497,-72728732.96233153
2024-08-05,4793440869.468999,4497796889.785532,295643979.6834669
2024-08-06,3549997367.7456803,2555096687.2495112,994900680.4961691
2024-08-07,2372745470.327007,2198480034.177607,174265436.14939976
2024-08-08,2129514854.260737,1831331240.5190697,298183613.7416673
2024-08-09,1887593468.7224712,1711532698.1380184,176060770.58445287
2024-08-10,395801251.6627884,460585786.57527345,-64784534.91248506
2024-08-11,433979735.16121805,421372325.0537521,12607410.107465923
2024-08-12,2299922223.9578166,2198970841.303612,100951382.65420437
2024-08-13,2183099979.293515,3117833595.122556,-934733615.829041
2024-08-14,2303029518.226892,2105145586.2532973,197883931.97359467
2024-08-15,1859135444.970136,1644795747.335165,214339697.6349709
2024-08-16,2090640189.5014975,1903008386.18598,187631803.31551743
2024-08-17,501851970.5987125,458011480.0700229,43840490.52868962
2024-08-18,401795056.40602314,332879413.4748056,68915642.93121755
2024-08-19,1783986846.563853,1603008671.8306618,180978174.73319125
2024-08-20,2217515822.276856,3029064816.853514,-811548994.5766582
2024-08-21,1826218875.461977,1755881107.7204556,70337767.74152136
2024-08-22,2038246953.2316124,1851781213.2226126,186465740.00899982
2024-08-23,2550510673.105758,2322137318.168914,228373354.93684435
2024-08-24,877337466.8985031,740758089.8745326,136579377.02397048
2024-08-25,631116302.9225678,498485065.1886647,132631237.73390317
2024-08-26,1559222033.4846275,1679352557.3788128,-120130523.8941853
2024-08-27,2032971385.4446883,2350901984.6259956,-317930599.1813073
2024-08-28,1973038002.2046742,1863965663.765724,109072338.4389503
2024-08-29,1917406107.5470629,1950695593.8251853,-33289486.278122425
2024-08-30,1578362318.3803835,1720557855.2910633,-142195536.91067982
2024-08-31,338779113.51113874,431436228.630467,-92657115.11932826
2024-09-01,562363709.9254297,476301987.8287896,86061722.09664011
2024-09-02,1057626991.9223593,1013453293.1611574,44173698.76120198
2024-09-03,1667501222.5494826,1665564193.3244395,1937029.2250430584
2024-09-04,1896968796.4437835,1942739307.2497807,-45770510.80599713
2024-09-05,1376800073.0166366,1406611811.3825934,-29811738.365956783
2024-09-06,2260683132.3256364,2225983555.1384215,34699577.18721485
2024-09-07,676382598.2900596,628023910.5095782,48358687.78048134
2024-09-08,470386205.84246117,432330026.60656327,38056179.2358979
2024-09-09,2352539631.241395,2056657503.7247286,295882127.5166664
2024-09-10,2641293804.180243,2008953187.801358,632340616.378885
2024-09-11,1462990766.4297616,1367318885.6912992,95671880.73846245
2024-09-12,1438935268.6146863,1525499487.687408,-86564219.07272172
2024-09-13,2172773261.421455,2256329376.324771,-83556114.90331602
2024-09-14,625904612.6116997,575424029.1231276,50480583.48857212
2024-09-15,399000696.4880103,410433215.5075241,-11432519.019513786
2024-09-16,1882706143.162416,2861947837.0786057,-979241693.9161897
2024-09-17,1839872298.7686126,1765530920.7432036,74341378.02540898
2024-09-18,1560363998.7662308,1701526939.2943745,-141162940.52814364
2024-09-19,2351015678.4421673,2236616039.8993697,114399638.54279757
2024-09-20,1781191627.6635408,1927661495.4400644,-146469867.7765236
2024-09-21,499794528.93342,461835698.7551597,37958830.17826033
2024-09-22,535293554.50819844,541900478.2453762,-6606923.737177789
2024-09-23,1713968312.665518,1801742486.9469829,-87774174.28146482
2024-09-24,1754276001.4536548,1858656510.5942311,-104380509.14057636
2024-09-25,1641241174.80626,1613813967.7121806,27427207.094079494
2024-09-26,1869705588.5058496,1809593656.112403,60111932.393446684
2024-09-27,1982543039.430956,1969554783.768276,12988255.66267991
2024-09-28,347521895.06286675,336074001.0163889,11447894.046477854
2024-09-29,454914860.1425955,326573130.9692174,128341729.17337811
2024-09-30,2467722911.05844,2569705043.3800764,-101982132.3216362
2024-10-01,2323470412.865012,2582402208.80384,-258931795.938828
2024-10-02,1848406636.7870421,1758537134.8189352,89869501.96810699
2024-10-03,1556023505.3802142,1611236380.12564,-55212874.7454257
2024-10-04,2052216090.9676855,1870875881.3605607,181340209.6071248
2024-10-05,433933268.74055123,413554159.504025,20379109.23652625
2024-10-06,412921547.1373589,340019556.9781246,72901990.15923429
2024-10-07,2159051101.192957,2100718268.9726853,58332832.22027159
2024-10-08,2167307950.166074,2220962083.1504054,-53654132.98433161
2024-10-09,1785408126.7761066,2134077604.1778677,-348669477.40176105
2024-10-10,1615827501.141565,1608868487.376399,6959013.765166044
2024-10-11,2069247344.2070024,1797671649.663808,271575694.5431943
2024-10-12,492273983.336625,489475567.66986656,2798415.666758418
2024-10-13,376445446.4621999,419722912.79455036,-43277466.33235043
2024-10-14,1615209325.2315927,2040220043.0289533,-425010717.79736066
2024-10-15,2486072201.736837,2564261710.884631,-78189509.14779425
2024-10-16,2255708153.371803,3974098322.228813,-1718390168.8570104
2024-10-17,1904684985.1354616,1813785494.4963553,90899490.63910627
2024-10-18,1802311427.0411704,1573205978.0459337,229105448.99523664
2024-10-19,435927707.33728343,510233883.4405799,-74306176.10329646
2024-10-20,447468916.512164,481465405.9915562,-33996489.47939223
2024-10-21,2303153198.394966,2317994300.7811394,-14841102.386173248
2024-10-22,1863696517.8301117,1963814380.463132,-100117862.63302016
2024-10-23,2521178901.2478166,2764382121.849909,-243203220.60209227
2024-10-24,1964814779.8724315,1904203733.6248662,60611046.24756527
2024-10-25,2958630513.425871,2861707193.8611374,96923319.5647335
2024-10-26,766955236.4941185,666194835.3422575,100760401.15186095
2024-10-27,490349636.54713935,452969978.5616386,37379657.98550075
2024-10-28,1952504233.1236963,1906009482.537504,46494750.58619237
2024-10-29,2720820632.556598,2403119801.2552314,317700831.3013668
2024-10-30,1891094942.4348218,1877419906.5619524,13675035.872869492
2024-10-31,2266439047.772937,2335336135.412322,-68897087.63938522
2024-11-01,2437634243.044404,2238240634.200382,199393608.8440218
2024-11-02,387629507.9708478,443933654.5266428,-56304146.555795014
2024-11-03,511827693.97426003,498038719.2162716,13788974.757988453
2024-11-04,2283181928.501427,2027693615.899163,255488312.60226417
2024-11-05,2212780096.4212046,2014474650.7482762,198305445.67292833
2024-11-06,6625679090.685202,6296379462.322358,329299628.3628435
2024-11-07,3279292081.82531,2731072208.5781236,548219873.2471867
2024-11-08,3502755491.6689544,3930726024.4838967,-427970532.81494236
2024-11-09,1216222360.6779284,2227576271.449711,-1011353910.7717824
2024-11-10,1766794921.0376847,1944116633.3186927,-177321712.281008
2024-11-11,4810338993.64916,5220565567.0897455,-410226573.44058514
2024-11-12,5015983569.5091715,4452839447.667745,563144121.8414268
2024-11-13,4621059705.570121,5255984046.085207,-634924340.5150862
2024-11-14,3833193567.1964974,4748442103.487744,-915248536.2912469
2024-11-15,3428300200.355971,3032604078.781803,395696121.5741677
2024-11-16,1270756114.6189077,1501569703.5903354,-230813588.97142768
2024-11-17,1036324274.3590748,1071385034.927828,-35060760.56875312
2024-11-18,4775146421.882941,5082152964.401862,-307006542.5189209
2024-11-19,3695131724.290591,4847118938.064924,-1151987213.7743335
2024-11-20,4588336420.754968,4608463942.552511,-20127521.797543526
2024-11-21,4325592476.0597105,4242197806.186687,83394669.87302351
2024-11-22,5043571673.65732,5136539272.090964,-92967598.4336443
2024-11-23,2258600039.8944907,4260878412.2702994,-2002278372.3758087
2024-11-24,1561823004.4518116,1445988446.5447483,115834557.90706325
2024-11-25,3779650151.8129334,3686499064.2750063,93151087.53792715
2024-11-26,3424870049.4437284,3488302416.6494045,-63432367.20567608
2024-11-27,5020856090.92078,4080444438.273894,940411652.6468863
2024-11-28,2368414670.096526,1803201235.7700987,565213434.3264275
2024-11-29,3344094345.110928,4647499488.670886,-1303405143.559958
2024-11-30,978731827.1536278,1206653228.958557,-227921401.80492914
2024-12-01,1134817759.4383702,917666080.373917,217151679.06445324
2024-12-02,3878863576.230186,4618740365.816147,-739876789.5859609
2024-12-03,3352729548.142553,3730101830.630343,-377372282.4877901
2024-12-04,4870491230.425629,4434445636.840923,436045593.58470535
2024-12-05,5924691629.147651,6877872157.935473,-953180528.7878227
2024-12-06,4822481258.335985,6171765326.106239,-1349284067.7702541
2024-12-07,2017150439.0744975,1674510119.212642,342640319.8618555
2024-12-08,1508110915.6855757,1580104258.3937266,-71993342.70815086
2024-12-09,4275686590.8903017,4208050000.0863214,67636590.80398035
2024-12-10,4228925081.1749697,4014248832.536359,214676248.63861084
2024-12-11,4737784918.0753355,5123228542.809328,-385443624.7339926
2024-12-12,3466083930.6441946,3933831537.11783,-467747606.4736352
2024-12-13,3051682705.875092,3230143177.202015,-178460471.3269229
2024-12-14,868545839.9240873,1096661404.4419222,-228115564.5178349
2024-12-15,950526740.7852545,1045589265.0172963,-95062524.23204184
2024-12-16,3916979136.237783,3645762305.358953,271216830.87882996
2024-12-17,3324101800.8763757,3758887920.293154,-434786119.4167781
2024-12-18,2784140902.511114,3134251764.9979277,-350110862.48681355
2024-12-19,3426421755.6882677,4021166173.4810867,-594744417.792819
2024-12-20,5151587350.600107,4965946652.218682,185640698.3814249
2024-12-21,1257313799.5153499,1257484024.6990309,-170225.1836810112
2024-12-22,811624868.9420943,899168443.7452092,-87543574.80311489
2024-12-23,4888554550.530119,5118366770.90517,-229812220.3750515
2024-12-24,3752628712.199794,3448300693.778354,304328018.42143965
2024-12-25,1189494838.8177302,1207568460.8245492,-18073622.00681901
2024-12-26,3019655650.3717327,3040193942.8297973,-20538292.458064556
2024-12-27,4143300980.217227,3291546414.564046,851754565.6531811
2024-12-28,745509606.701462,1009485279.9133823,-263975673.21192026
2024-12-29,1123876837.8830183,946372536.370886,177504301.5121323
2024-12-30,5323086394.582461,5242760546.229955,80325848.35250664
2024-12-31,4067769488.001653,4037801769.625517,29967718.376136303
2025-01-01,2569494466.2161946,2629059522.4046416,-59565056.188447
2025-01-02,3782951503.7448597,4056896575.917127,-273945072.17226744
2025-01-03,4391525718.41229,3962445228.340053,429080490.07223654
2025-01-04,922634818.4115083,902293248.8181062,20341569.593402147
2025-01-05,621425654.1264023,633202958.3090833,-11777304.182681084
2025-01-06,3807848161.4969697,3421858506.6889215,385989654.80804825
2025-01-07,5498560761.956288,6209793219.114296,-711232457.1580076
2025-01-08,3877689080.183827,4077543828.7617135,-199854748.57788658
2025-01-09,3381054584.06454,3399235779.1597457,-18181195.095205784
2025-01-10,2737304254.0296707,2701762065.0735207,35542188.956150055
2025-01-11,631264947.672687,732596690.2222974,-101331742.54961038
2025-01-12,486313677.19364846,539170576.0711128,-52856898.877464294
2025-01-13,3748286964.0763845,3499167695.389505,249119268.68687963
2025-01-14,3394339384.824387,2556023971.93016,838315412.894227
2025-01-15,3823202797.924033,3512689762.151819,310513035.77221394
2025-01-16,3984768885.700212,3908830324.618878,75938561.08133411
2025-01-17,4888355415.4756,4757599448.648548,130755966.82705212
2025-01-18,2729411629.652642,3023081837.5747066,-293670207.9220648
2025-01-19,5220070505.438722,5329962732.40612,-109892226.96739864
2025-01-20,7464685057.30782,7228512932.319092,236172124.98872852
2025-01-21,9445871504.586151,9694162861.731796,-248291357.14564514
2025-01-22,4744840006.069731,5002644876.259266,-257804870.18953514
2025-01-23,5258109356.15574,5075217218.023863,182892138.13187695
2025-01-24,4035438887.803749,3965010486.915672,70428400.88807726
2025-01-25,868900099.3150733,1091868350.3771162,-222968251.06204295
2025-01-26,1009051622.2700368,1011824298.0049877,-2772675.7349509
2025-01-27,5452479831.927208,5496307906.972604,-43828075.04539585
2025-01-28,3520145379.0710554,3781127403.9686317,-260982024.89757633
2025-01-29,2279887123.994101,2482171547.0044956,-202284423.01039457
2025-01-30,3517174363.977855,3195936657.762406,321237706.21544933
2025-01-31,4430095227.870079,4521056038.385504,-90960810.51542473
2025-02-01,926827817.4666265,1030231853.0924153,-103404035.62578881
2025-02-02,1780998464.1765733,1658512828.2526784,122485635.92389488
2025-02-03,8503812618.841914,7579228809.409011,924583809.4329033
2025-02-04,5592685529.512528,4818886314.023698,773799215.4888306
2025-02-05,4551445556.249087,3265973771.949793,1285471784.2992945
2025-02-06,2729962203.033208,3008759842.458934,-278797639.42572594
2025-02-07,4235649397.2974772,3793875322.8092422,441774074.488235
2025-02-08,1656293288.518246,2036974715.866092,-380681427.34784603
2025-02-09,992862092.2674986,1005409781.771239,-12547689.50374043
2025-02-10,3461942419.196516,3529760193.4089465,-67817774.21243048
2025-02-11,3591622073.68499,3663533428.084418,-71911354.39942789
2025-02-12,5209024430.920526,4249407232.002831,959617198.9176946
2025-02-13,3038790556.27914,4575956509.75241,-1537165953.47327
2025-02-14,3070212355.0440407,2950158400.4452715,120053954.59876919
2025-02-15,847942264.0332747,924002092.803785,-76059828.77051032
2025-02-16,934641161.8727903,828185964.2077447,106455197.66504562
2025-02-17,1410686773.4122717,1620236287.9506714,-209549514.5383997
2025-02-18,4203451923.416897,4416483488.531885,-213031565.11498833
2025-02-19,4029034718.0198183,3123405301.732163,905629416.2876554
2025-02-20,3546813216.547817,3320844352.7348857,225968863.81293154
2025-02-21,5911282662.980322,5619850356.56019,291432306.4201317
2025-02-22,3213279561.968901,2753186446.284457,460093115.68444395
2025-02-23,1700374609.0542638,1802386640.0120203,-102012030.95775652
2025-02-24,5035473159.207746,5196782357.100538,-161309197.8927927
2025-02-25,7081230749.192974,6674198228.272011,407032520.9209633
2025-02-26,5213467427.396489,4891140738.531636,322326688.8648529
2025-02-27,4340751526.857033,4590286968.221094,-249535441.36406136
2025-02-28,9427298228.872864,7983256851.796433,1444041377.0764303
2025-03-01,1302948918.765561,1160516821.7992043,142432096.96635675
2025-03-02,2369678985.1962996,2865313324.0799165,-495634338.8836169
2025-03-03,4145051568.1228795,4552630739.631892,-407579171.5090127
2025-03-04,3965834793.4194617,3640810327.5422235,325024465.8772383
2025-03-05,3339646480.099459,3539805889.3327155,-200159409.23325634
2025-03-06,3267781001.2628126,3223578400.508771,44202600.75404167
2025-03-07,4018926111.4616218,4184330028.4553657,-165403916.9937439
2025-03-08,703658961.2572926,737671552.3571279,-34012591.09983528
2025-03-09,1049148007.6744664,906109659.5865686,143038348.08789778
2025-03-10,4769477345.587921,4949395471.791669,-179918126.20374775
2025-03-11,3535420749.463198,3527747038.6487145,7673710.814483643
2025-03-12,4124017485.913912,4140760788.2109838,-16743302.297071934
