"Date","BTC Market Cap","ETH Market Cap","Top 10 (Without BTC & ETH)","Others"
"2018-05-29","121322210033.3444","51022311776.744835","70334115802.431545","42530655123.26722"
"2018-05-30","127138205821.77669","56032720818.86429","77222274563.24116","46760523101.23886"
"2018-05-31","125953862789.73985","55406697681.99651","76949325160.67432","46091459220.89032"
"2018-06-01","127322669333.3591","57052511798.36029","78750945113.59761","47568984463.116"
"2018-06-02","127797556817.80017","57274516594.26361","79635424300.25717","47756433739.40905"
"2018-06-03","129185013358.09856","58214660996.41215","84281139291.94522","49029176930.14507"
"2018-06-04","130436135448.66774","60839012156.67801","87059912236.51039","49899633361.33286"
"2018-06-05","127444424300.66489","58582699275.82673","83318492794.30196","51861162297.30042"
"2018-06-06","129259980382.17676","60003382388.410774","85581109874.991386","51193447669.11408"
"2018-06-07","129898428226.34839","59769818240.26592","84671687489.52689","48965244995.6768"
"2018-06-08","130052073722.89095","59473431631.17932","85026468812.01133","48417217953.3344"
"2018-06-09","129167113170.94856","59023188216.61767","83720619767.43243","44845890543.13034"
"2018-06-10","126683533782.87282","58097979895.17439","81764621710.96982","43357001338.71197"
"2018-06-11","115631864817.82808","52297773130.593605","71393478889.445835","40817674811.50948"
"2018-06-12","117568067796.62566","52922017100.80877","73302464193.81499","41408128849.97858"
"2018-06-13","112482862604.77522","49526210494.67609","67011583229.72124","38733829544.73445"
"2018-06-14","108260201574.01901","47513487722.27301","64252539605.26428","36866600329.3957"
"2018-06-15","113582443265.84215","51705041671.85295","68654078241.36496","39431157775.91594"
"2018-06-16","109527730085.0741","48591417578.37274","64912748612.94486","37210860060.8463"
"2018-06-17","110772203147.8282","49365820389.2502","65039786437.50217","37060427743.56243"
"2018-06-18","109759607021.02477","49208886719.57955","64024256240.47680","36614877516.25988"
"2018-06-19","114196505243.23883","51325180407.15406","66850044621.25793","38289336577.19018"
"2018-06-20","114742187734.30663","53296770078.92655","68103924525.12485","38685928088.81197"
"2018-06-21","114852494305.80463","53083203703.900185","66848097550.935585","39700304709.6656"
"2018-06-22","114463912846.04523","52182383816.74685","66106293973.98075","39102771190.26317"
"2018-06-23","104172397755.09848","46506729655.2268","58527842545.04246","34638394328.36426"
"2018-06-24","105568325740.5693","47422371814.92663","58613070523.73521","34157381386.17186"
"2018-06-25","105415073017.07509","45701228403.58992","56685347153.46075","33130744511.12024"
"2018-06-26","106832748619.81493","46032293630.19799","57402928360.24338","33869805571.0947"
"2018-06-27","103900589095.60583","43200150825.554535","53520687644.241365","31705102414.61227"
"2018-06-28","104717160923.03616","43938995892.49492","55319146904.19200","33228971064.60392"
"2018-06-29","100670773791.78275","42240235077.69152","52203843585.62073","31116765213.509"
"2018-06-30","105857391286.9164","43417851340.14835","54196014708.33787","32941454294.52438"
"2018-07-01","109023438456.36497","45125931776.53015","56330104067.41646","34980264003.20742"
"2018-07-02","108116702994.83368","44959418542.5589","56090427837.69287","31867737485.05355"
"2018-07-03","112969688594.56374","47442809332.14308","59926741196.55356","38343926071.05962"
"2018-07-04","111301577387.40128","46185301814.019936","59026967838.080154","37524006914.33163"
"2018-07-05","112427869579.76012","46548745985.99023","59663022416.37123","39631449274.67442"
"2018-07-06","112011029362.86702","46925838686.869354","58256067738.486126","38760586886.8415"
"2018-07-07","113147533991.98392","47006819801.91246","57698881691.34065","38581869717.36497"
"2018-07-08","115842716194.10664","48417457589.09996","59091132683.04816","38957586803.54224"
"2018-07-09","114841688927.81284","48656609005.5521","58093343752.61141","36347189713.98265"
"2018-07-10","113955190214.94202","47248080178.500404","56269333285.044726","37520775969.77385"
"2018-07-11","108055463516.65717","43440645610.1465","52892289874.77023","34990512687.7371"
"2018-07-12","109263693476.82497","44582775234.01637","53832137537.91449","35249389644.61617"
"2018-07-13","106829387990.04874","43058583252.44312","52174202742.08102","34126832483.75412"
"2018-07-14","107145717585.4774","43417089532.37335","53296329519.16725","34852748386.129"
"2018-07-15","107117271573.7231","43478040808.58002","53666981983.10051","33876169816.79037"
"2018-07-16","108903950780.21829","44980010137.45454","55316601079.60877","34755817388.1554"
"2018-07-17","115637208433.3911","48172237051.237144","60425758057.390376","39125491007.28838"
"2018-07-18","125285895738.59448","50093375646.64564","63599086160.72213","42584291122.49275"
"2018-07-19","125840376647.27176","47968300051.31038","62844120977.28876","41214151150.1281"
"2018-07-20","127709804699.66203","46849108851.47914","62484252050.36039","40052500108.19044"
"2018-07-21","125820597539.21863","45085461873.32423","58055029598.25304","36912154715.6431"
"2018-07-22","126644347498.85966","46191354520.09791","59861726060.85411","37689943556.52132"
"2018-07-23","126948286633.17482","45944085755.28768","59523428856.96795","37350742091.66555"
"2018-07-24","132270404905.45909","45185546979.493904","59198694820.880956","37964611836.90005"
"2018-07-25","144602365043.07205","48149869331.10582","62000512481.98555","38574950425.81358"
"2018-07-26","139850429188.6199","47304793330.43528","61637704086.56985","38462364956.07397"
"2018-07-27","136166569453.30632","46520159725.86072","59869580409.82988","38533473467.78608"
"2018-07-28","139897416706.44568","47245239452.64461","60531558948.22776","39199685490.04195"
"2018-07-29","140716208459.56802","47046915978.43651","60540834675.14665","36313421524.10682"
"2018-07-30","140827378169.39276","47108994325.494484","60594396462.329616","39212852443.17814"
"2018-07-31","140640772123.99832","46276223652.12072","58869920627.19496","38768383396.372"
"2018-08-01","132963528816.20732","43685748084.88833","56384250876.77789","35096382478.80546"
"2018-08-02","130813483341.75774","42171077988.81626","56382389338.86548","34291025342.15552"
"2018-08-03","129596337579.7665","41537743616.40968","54149958885.81000","32284388618.90282"
"2018-08-04","127395242323.66476","42196294616.106125","54720035399.695085","31857435575.00303"
"2018-08-05","120489906899.28981","41145986285.06191","52623409528.90248","30585898197.9658"
"2018-08-06","120977961419.31384","41385054072.208534","53481978599.688426","30935208434.6422"
"2018-08-07","119089729729.2738","40953537749.75725","52102148099.09895","30454727472.412"
"2018-08-08","115416628667.98373","38223074883.08225","48791243098.49452","29262674141.7355"
"2018-08-09","107652609456.40524","35791291191.22547","43369227048.45086","25919457030.70543"
"2018-08-10","112337822894.36668","36814735141.44988","45189589071.39041","27420009273.01003"
"2018-08-11","106079149843.79391","33664024161.54582","42450807743.47005","25639388596.94522"
"2018-08-12","106756980148.52301","32133841450.27239","40745918007.56294","24215619682.98066"
"2018-08-13","108716328040.72339","32205233601.695885","41114521715.961245","23674136601.32748"
"2018-08-14","108135868387.49329","28868747042.36861","38957201168.81214","21925272458.13696"
"2018-08-15","106911788926.75307","28143782821.250084","37718485868.554046","21009545734.3618"
"2018-08-16","107788817699.53123","28457713331.487896","38144036750.649424","21406221341.67945"
"2018-08-17","108578823549.00035","29013771356.624912","38619084083.505638","21904729070.1611"
"2018-08-18","113018605465.47177","31900584937.308926","45093109024.046424","26433433628.81888"
"2018-08-19","109889851531.17278","29731648689.35023","41684397716.65919","23549358140.4608"
"2018-08-20","111490970656.3322","30373462667.100254","42991121867.886816","24416523415.54573"
"2018-08-21","107511643840.85838","27502092651.06376","39924086980.83998","22463310038.01788"
"2018-08-22","111399689881.15749","28451639052.689304","41511254881.693306","23127317400.1679"
"2018-08-23","109149076720.34018","27322879481.120026","39932103034.611694","22139430947.5811"
"2018-08-24","112327439428.77159","27993194187.78576","41066016288.59195","23217203535.6017"
"2018-08-25","115177527171.81319","28606495007.326126","41391599008.129854","24077715894.34283"
"2018-08-26","116073397012.0424","28227624888.171623","41482071302.607727","24258964604.01325"
"2018-08-27","115406552890.99017","27764964383.52451","40820122909.58412","24319059066.6682"
"2018-08-28","118546009735.9248","29048911774.353527","43264566986.673943","26964058130.90173"
"2018-08-29","121992306938.18849","30108250592.80309","45415119349.60589","28243216131.03553"
"2018-08-30","121479639297.29665","29316888089.791355","44651913594.682565","27016669490.00143"
"2018-08-31","121103237785.70247","28983027590.772324","43683981367.694766","26324999465.89844"
"2018-09-01","121186316787.30235","28697700432.171036","44262532725.782264","27192052734.39835"
"2018-09-02","124380655386.09407","30072245775.768417","46940935871.393113","28958985699.6094"
"2018-09-03","125994361368.72597","29960438166.83158","46997291980.19773","28273037098.92572"
"2018-09-04","125200923805.39091","29383711204.563396","46247977822.354714","28043152085.66498"
"2018-09-05","126949626755.787","29050036562.782276","46453683755.910524","28808213937.1432"
"2018-09-06","116602093876.15263","23699297868.898872","39939360575.276318","24629341646.93818"
"2018-09-07","112034863191.16696","23333059272.415604","40357039328.477216","24560708349.40022"
"2018-09-08","110396118506.89438","21937448595.359604","39011291458.888136","23504936420.72488"
"2018-09-09","106668555553.51491","20053781147.975986","37056544068.073034","21996763957.92407"
"2018-09-10","108219061918.52274","19952064720.055923","37544793162.755597","22265061147.71074"
"2018-09-11","108846231385.41852","19995395751.499054","36769057160.128046","22734665313.59238"
"2018-09-12","108449181464.89592","18758112117.52692","36107255096.26454","21699295658.28862"
"2018-09-13","109298582014.21779","18646346738.68822","36037831857.21261","21823174703.87738"
"2018-09-14","112124461661.13242","21593950253.338764","38054526099.331216","23131641527.8016"
"2018-09-15","112334356298.05247","21564238470.858032","37513416446.619898","23404473544.0396"
"2018-09-16","112796085614.54744","22752839429.228737","37981396071.010843","23120601036.15898"
"2018-09-17","112373562206.64603","22455303413.059746","37911273857.222424","23475493923.6768"
"2018-09-18","107960190646.44861","20051344766.00986","35716209657.94259","21968825060.46594"
"2018-09-19","109629673484.58704","21444053203.54171","38872501054.71045","22791165949.5508"
"2018-09-20","110292032124.89343","21345953864.748203","38997886693.777647","22612808128.78372"
"2018-09-21","112172960507.04015","22905841034.88813","45910857255.82102","24128878432.5937"
"2018-09-22","116710823191.41154","25265891712.53375","52591276787.65713","26247740090.79758"
"2018-09-23","116607568773.97198","24698456681.437977","52204551631.420583","24870163914.35146"
"2018-09-24","116001860055.71248","25008142946.45999","53357796651.88515","25953744798.75538"
"2018-09-25","114024650850.04753","23326983438.531864","48390342125.706826","24566252466.87178"
"2018-09-26","111360852966.35107","22430430093.888412","49030299177.839288","24510958726.15623"
"2018-09-27","111760801180.65999","21996083267.123955","49683657040.836855","23689028235.0012"
"2018-09-28","115905890382.87775","23427304227.532307","52767946802.324623","25433551654.54532"
"2018-09-29","114768551691.0015","22728786275.759216","51883191657.165584","25015282071.6997"
"2018-09-30","114265552573.72394","23704835590.94445","53078780083.56278","24902773162.95483"
"2018-10-01","114617564007.79602","23810956054.875587","53372653964.862793","24716601484.3416"
"2018-10-02","114225251470.51224","23660128684.62694","53299410408.04484","24876242438.61098"
"2018-10-03","112814709079.4464","23102075847.08329","50399361952.40761","25404977205.3357"
"2018-10-04","112545036630.82414","22578266460.225845","50311506141.190275","24894663990.91274"
"2018-10-05","113846158429.54834","22746296668.385403","50468278662.591957","25373458072.5323"
"2018-10-06","114567814410.76247","23346587563.266563","50435529492.697227","25837332292.96674"
"2018-10-07","114021329402.35275","23047878586.785908","48758653600.466082","25605691092.83626"
"2018-10-08","113962679824.78195","23108155611.30217","48851111863.80284","24537531252.24204"
"2018-10-09","115167647222.33853","23515310563.890266","49791901192.065024","26870874300.38418"
"2018-10-10","114837789505.01476","23360773268.500908","48965004137.755172","26524189370.98616"
"2018-10-11","113987017102.36557","23136932206.46423","48042407683.74033","26745434231.56687"
"2018-10-12","108155761830.83029","19696329362.922806","41176855591.052204","23555317498.0107"
"2018-10-13","108845285496.56729","20205253420.305264","43340195171.917666","23202458679.60278"
"2018-10-14","109372673141.74013","20618468437.571827","43635967914.695213","23415515910.09683"
